[ 4811.644496] tgid, 2043, delta_vrun, 2134, delta_rrun, 19904, prio, 110
[ 4969.299882] tgid, 2043, delta_vrun, 6739, delta_rrun, 62836, prio, 110
[ 4969.419018] tgid, 2043, delta_vrun, 4746, delta_rrun, 44262, prio, 110
[ 4969.610095] tgid, 2250, delta_vrun, 24335, delta_rrun, 24335, prio, 120
[ 4969.625799] tgid, 1498, delta_vrun, 14872, delta_rrun, 14872, prio, 120
[ 4969.918666] tgid, 1693, delta_vrun, 2143, delta_rrun, 2143, prio, 120
[ 4970.010222] tgid, 2250, delta_vrun, 18467, delta_rrun, 18467, prio, 120
[ 4970.076030] tgid, 2582, delta_vrun, 5609, delta_rrun, 5609, prio, 120
[ 4970.108187] tgid, 2250, delta_vrun, 9661, delta_rrun, 9661, prio, 120
[ 4970.153583] tgid, 2043, delta_vrun, 622, delta_rrun, 5802, prio, 110
[ 4970.211785] tgid, 2250, delta_vrun, 3679, delta_rrun, 3679, prio, 120
[ 4970.378152] tgid, 2043, delta_vrun, 2099, delta_rrun, 19579, prio, 110
[ 4971.377433] tgid, 2250, delta_vrun, 31131, delta_rrun, 31131, prio, 120
[ 4971.519855] tgid, 2582, delta_vrun, 70604, delta_rrun, 70604, prio, 120
[ 4971.525915] tgid, 1693, delta_vrun, 13460, delta_rrun, 13460, prio, 120
[ 4971.744410] tgid, 2250, delta_vrun, 25713, delta_rrun, 25713, prio, 120
[ 4971.748668] tgid, 2582, delta_vrun, 107233, delta_rrun, 107233, prio, 120
[ 4971.751382] tgid, 2250, delta_vrun, 5539, delta_rrun, 5539, prio, 120
[ 4972.113411] tgid, 2250, delta_vrun, 4736, delta_rrun, 4736, prio, 120
[ 4972.148549] tgid, 2043, delta_vrun, 1955, delta_rrun, 18235, prio, 110
[ 4972.447315] tgid, 2582, delta_vrun, 128371, delta_rrun, 128371, prio, 120
[ 4972.513099] tgid, 2250, delta_vrun, 11239, delta_rrun, 11239, prio, 120
[ 4972.554168] tgid, 2043, delta_vrun, 1251, delta_rrun, 11672, prio, 110
[ 4972.562325] tgid, 2250, delta_vrun, 40744, delta_rrun, 40744, prio, 120
[ 4972.587983] tgid, 2582, delta_vrun, 30177, delta_rrun, 30177, prio, 120
[ 4972.656071] tgid, 1693, delta_vrun, 1444, delta_rrun, 1444, prio, 120
[ 4972.746961] tgid, 2043, delta_vrun, 58645, delta_rrun, 58645, prio, 89
[ 4972.913271] tgid, 2043, delta_vrun, 1994, delta_rrun, 18596, prio, 110
[ 4972.954307] tgid, 2250, delta_vrun, 28116, delta_rrun, 28116, prio, 120
[ 4972.992300] tgid, 1693, delta_vrun, 6938, delta_rrun, 6938, prio, 120
[ 4973.115152] tgid, 2250, delta_vrun, 27724, delta_rrun, 27724, prio, 120
[ 4973.227103] tgid, 1693, delta_vrun, 1711, delta_rrun, 1711, prio, 120
[ 4973.752821] tgid, 2043, delta_vrun, 3690, delta_rrun, 34415, prio, 110
[ 4973.852288] tgid, 1693, delta_vrun, 3712, delta_rrun, 3712, prio, 120
[ 4973.892641] tgid, 2250, delta_vrun, 19743, delta_rrun, 19743, prio, 120
[ 4973.998414] tgid, 2043, delta_vrun, 157, delta_rrun, 1464, prio, 110
[ 4974.048563] tgid, 2250, delta_vrun, 1914, delta_rrun, 1914, prio, 120
[ 4974.198846] tgid, 2043, delta_vrun, 7030, delta_rrun, 65558, prio, 110
[ 4974.347381] tgid, 2250, delta_vrun, 26800, delta_rrun, 26800, prio, 120
[ 4974.466142] tgid, 2250, delta_vrun, 377306, delta_rrun, 377306, prio, 120
[ 4974.608488] tgid, 2250, delta_vrun, 536525, delta_rrun, 536525, prio, 120
[ 4974.668157] tgid, 1498, delta_vrun, 26569, delta_rrun, 26569, prio, 120
[ 4974.717889] tgid, 2043, delta_vrun, 158537, delta_rrun, 1478237, prio, 110
[ 4974.817520] tgid, 2250, delta_vrun, 70452, delta_rrun, 70452, prio, 120
[ 4974.879095] tgid, 2250, delta_vrun, 14061, delta_rrun, 14061, prio, 120
[ 4975.448463] tgid, 2043, delta_vrun, 1261, delta_rrun, 11762, prio, 110
[ 4975.665308] tgid, 2043, delta_vrun, 158, delta_rrun, 1482, prio, 110
[ 4975.681249] tgid, 2582, delta_vrun, 24048, delta_rrun, 24048, prio, 120
[ 4975.714260] tgid, 2582, delta_vrun, 6638, delta_rrun, 6638, prio, 120
[ 4975.794466] tgid, 10, delta_vrun, 7032, delta_rrun, 7032, prio, 120
[ 4975.944845] tgid, 2250, delta_vrun, 54602, delta_rrun, 54602, prio, 120
[ 4976.010280] tgid, 2043, delta_vrun, 546, delta_rrun, 5098, prio, 110
[ 4976.519881] tgid, 1693, delta_vrun, 12761, delta_rrun, 12761, prio, 120
[ 4976.622981] tgid, 1693, delta_vrun, 439999, delta_rrun, 439999, prio, 120
[ 4976.625730] tgid, 2250, delta_vrun, 15932, delta_rrun, 15932, prio, 120
[ 4977.018440] tgid, 2250, delta_vrun, 27011, delta_rrun, 27011, prio, 120
[ 4977.149272] tgid, 2043, delta_vrun, 1881, delta_rrun, 17548, prio, 110
[ 4977.387522] tgid, 2250, delta_vrun, 11314, delta_rrun, 11314, prio, 120
[ 4977.944896] tgid, 2250, delta_vrun, 84644, delta_rrun, 84644, prio, 120
[ 4977.987221] tgid, 2043, delta_vrun, 309, delta_rrun, 2889, prio, 110
[ 4978.011150] tgid, 2250, delta_vrun, 2902, delta_rrun, 2902, prio, 120
[ 4978.087668] tgid, 2250, delta_vrun, 12467, delta_rrun, 12467, prio, 120
[ 4978.208351] tgid, 1693, delta_vrun, 2148671, delta_rrun, 2148671, prio, 120
[ 4978.219628] tgid, 2582, delta_vrun, 4975, delta_rrun, 4975, prio, 120
[ 4978.438445] tgid, 1693, delta_vrun, 254294, delta_rrun, 254294, prio, 120
[ 4978.513581] tgid, 1719, delta_vrun, 1647, delta_rrun, 19169, prio, 109
[ 4978.643847] tgid, 2250, delta_vrun, 13947, delta_rrun, 13947, prio, 120
[ 4978.817172] tgid, 2250, delta_vrun, 6071, delta_rrun, 6071, prio, 120
[ 4978.882067] tgid, 2043, delta_vrun, 6189, delta_rrun, 57710, prio, 110
[ 4978.888330] tgid, 2250, delta_vrun, 4019, delta_rrun, 4019, prio, 120
[ 4978.906399] tgid, 1693, delta_vrun, 181918, delta_rrun, 181918, prio, 120
[ 4979.343476] tgid, 2250, delta_vrun, 26320, delta_rrun, 26320, prio, 120
[ 4979.604014] tgid, 1498, delta_vrun, 253321, delta_rrun, 253321, prio, 120
[ 4979.851635] tgid, 2250, delta_vrun, 20223, delta_rrun, 20223, prio, 120
[ 4979.887896] tgid, 1693, delta_vrun, 119594, delta_rrun, 119594, prio, 120
[ 4979.945851] tgid, 2250, delta_vrun, 16622, delta_rrun, 16622, prio, 120
[ 4980.119039] tgid, 2250, delta_vrun, 7782, delta_rrun, 7782, prio, 120
[ 4980.274236] tgid, 1719, delta_vrun, 47193, delta_rrun, 47193, prio, 94
[ 4980.510053] tgid, 2043, delta_vrun, 421, delta_rrun, 3926, prio, 110
[ 4980.908046] tgid, 1693, delta_vrun, 89647, delta_rrun, 89647, prio, 120
[ 4980.919777] tgid, 2250, delta_vrun, 28631, delta_rrun, 28631, prio, 120
[ 4981.352055] tgid, 2250, delta_vrun, 32883, delta_rrun, 32883, prio, 120
[ 4981.707996] tgid, 2250, delta_vrun, 3984, delta_rrun, 3984, prio, 120
[ 4981.796936] tgid, 2250, delta_vrun, 151277, delta_rrun, 151277, prio, 120
[ 4981.926710] tgid, 2043, delta_vrun, 56799, delta_rrun, 529615, prio, 110
[ 4982.127085] tgid, 2250, delta_vrun, 13081, delta_rrun, 13081, prio, 120
[ 4982.139653] tgid, 2043, delta_vrun, 149, delta_rrun, 1396, prio, 110
[ 4982.219290] tgid, 2043, delta_vrun, 4256, delta_rrun, 39684, prio, 110
[ 4982.373776] tgid, 1693, delta_vrun, 3526, delta_rrun, 3526, prio, 120
[ 4982.422411] tgid, 2250, delta_vrun, 23883, delta_rrun, 23883, prio, 120
[ 4982.529855] tgid, 1693, delta_vrun, 3251, delta_rrun, 3251, prio, 120
[ 4982.673854] tgid, 2250, delta_vrun, 44219, delta_rrun, 44219, prio, 120
[ 4982.890372] tgid, 2043, delta_vrun, 228, delta_rrun, 2127, prio, 110
[ 4982.894974] tgid, 1693, delta_vrun, 18417, delta_rrun, 18417, prio, 120
[ 4983.053712] tgid, 2043, delta_vrun, 381, delta_rrun, 3558, prio, 110
[ 4983.056946] tgid, 2250, delta_vrun, 27654, delta_rrun, 27654, prio, 120
[ 4983.194582] tgid, 1693, delta_vrun, 3509, delta_rrun, 3509, prio, 120
[ 4983.473213] tgid, 2043, delta_vrun, 1304, delta_rrun, 12161, prio, 110
[ 4983.589587] tgid, 2582, delta_vrun, 4437, delta_rrun, 4437, prio, 120
[ 4983.839507] tgid, 2043, delta_vrun, 58645, delta_rrun, 58645, prio, 89
[ 4983.923088] tgid, 2250, delta_vrun, 5657, delta_rrun, 5657, prio, 120
[ 4984.063989] tgid, 2250, delta_vrun, 4646, delta_rrun, 4646, prio, 120
[ 4984.106806] tgid, 2250, delta_vrun, 21655, delta_rrun, 21655, prio, 120
[ 4984.554395] tgid, 10, delta_vrun, 64210, delta_rrun, 64210, prio, 120
[ 4984.699341] tgid, 1498, delta_vrun, 331934, delta_rrun, 331934, prio, 120
[ 4984.889825] tgid, 2250, delta_vrun, 9255, delta_rrun, 9255, prio, 120
[ 4985.385742] tgid, 2250, delta_vrun, 109050, delta_rrun, 109050, prio, 120
[ 4985.449952] tgid, 2250, delta_vrun, 87501, delta_rrun, 87501, prio, 120
[ 4985.623866] tgid, 2043, delta_vrun, 1909, delta_rrun, 17804, prio, 110
[ 4985.770088] tgid, 1693, delta_vrun, 12179, delta_rrun, 12179, prio, 120
[ 4985.956183] tgid, 2043, delta_vrun, 7704, delta_rrun, 71834, prio, 110
[ 4986.064445] tgid, 2582, delta_vrun, 6006, delta_rrun, 6006, prio, 120
[ 4986.087374] tgid, 2250, delta_vrun, 33021, delta_rrun, 33021, prio, 120
[ 4986.160721] tgid, 2582, delta_vrun, 75469, delta_rrun, 75469, prio, 120
[ 4986.431069] tgid, 1693, delta_vrun, 3055, delta_rrun, 3055, prio, 120
[ 4986.646438] tgid, 2250, delta_vrun, 6331, delta_rrun, 6331, prio, 120
[ 4987.004989] tgid, 2043, delta_vrun, 4865, delta_rrun, 45364, prio, 110
[ 4987.005365] tgid, 2250, delta_vrun, 3889, delta_rrun, 3889, prio, 120
[ 4987.124937] tgid, 2250, delta_vrun, 33061, delta_rrun, 33061, prio, 120
[ 4987.510636] tgid, 2043, delta_vrun, 3776, delta_rrun, 35215, prio, 110
[ 4987.727986] tgid, 1693, delta_vrun, 12104, delta_rrun, 12104, prio, 120
[ 4987.832719] tgid, 1693, delta_vrun, 190656, delta_rrun, 190656, prio, 120
[ 4987.875636] tgid, 2043, delta_vrun, 450, delta_rrun, 4202, prio, 110
[ 4987.910636] tgid, 1693, delta_vrun, 251197, delta_rrun, 251197, prio, 120
[ 4988.037548] tgid, 2250, delta_vrun, 3350, delta_rrun, 3350, prio, 120
[ 4988.094820] tgid, 2250, delta_vrun, 44672, delta_rrun, 44672, prio, 120
[ 4988.171146] tgid, 2043, delta_vrun, 466, delta_rrun, 4348, prio, 110
[ 4988.210031] tgid, 2250, delta_vrun, 35199, delta_rrun, 35199, prio, 120
[ 4988.228616] tgid, 2043, delta_vrun, 1409, delta_rrun, 13140, prio, 110
[ 4988.368033] tgid, 2250, delta_vrun, 4978, delta_rrun, 4978, prio, 120
[ 4988.903693] tgid, 2250, delta_vrun, 3941, delta_rrun, 3941, prio, 120
[ 4988.965461] tgid, 2582, delta_vrun, 105442, delta_rrun, 105442, prio, 120
[ 4989.300536] tgid, 2250, delta_vrun, 18553, delta_rrun, 18553, prio, 120
[ 4989.686636] tgid, 1693, delta_vrun, 369028, delta_rrun, 369028, prio, 120
[ 4989.804722] tgid, 2250, delta_vrun, 21413, delta_rrun, 21413, prio, 120
[ 4989.895685] tgid, 2250, delta_vrun, 28143, delta_rrun, 28143, prio, 120
[ 4990.002278] tgid, 1498, delta_vrun, 971771, delta_rrun, 971771, prio, 120
[ 4990.236015] tgid, 1719, delta_vrun, 1757, delta_rrun, 20448, prio, 109
[ 4990.295417] tgid, 2250, delta_vrun, 14317, delta_rrun, 14317, prio, 120
[ 4990.371684] tgid, 2250, delta_vrun, 25713, delta_rrun, 25713, prio, 120
[ 4990.402495] tgid, 2250, delta_vrun, 82627, delta_rrun, 82627, prio, 89
[ 4990.577377] tgid, 1693, delta_vrun, 2602, delta_rrun, 2602, prio, 120
[ 4990.662072] tgid, 2250, delta_vrun, 47629, delta_rrun, 47629, prio, 120
[ 4990.731077] tgid, 2582, delta_vrun, 118346, delta_rrun, 118346, prio, 120
[ 4990.735427] tgid, 2043, delta_vrun, 428, delta_rrun, 3997, prio, 110
[ 4990.739208] tgid, 2250, delta_vrun, 35102, delta_rrun, 35102, prio, 120
[ 4991.229589] tgid, 2043, delta_vrun, 2306, delta_rrun, 21507, prio, 110
[ 4991.400026] tgid, 2043, delta_vrun, 1557, delta_rrun, 14518, prio, 110
[ 4991.730812] tgid, 2250, delta_vrun, 3360, delta_rrun, 3360, prio, 120
[ 4991.808866] tgid, 2043, delta_vrun, 7725, delta_rrun, 72036, prio, 110
[ 4991.821482] tgid, 2250, delta_vrun, 58535, delta_rrun, 58535, prio, 120
[ 4991.903353] tgid, 2582, delta_vrun, 9661, delta_rrun, 9661, prio, 120
[ 4991.956232] tgid, 2043, delta_vrun, 108, delta_rrun, 1009, prio, 110
[ 4992.000376] tgid, 2250, delta_vrun, 23330, delta_rrun, 23330, prio, 120
[ 4992.233187] tgid, 2043, delta_vrun, 132, delta_rrun, 1236, prio, 110
[ 4992.317301] tgid, 2250, delta_vrun, 42616, delta_rrun, 42616, prio, 120
[ 4992.671723] tgid, 2043, delta_vrun, 2580, delta_rrun, 24061, prio, 110
[ 4992.872609] tgid, 1693, delta_vrun, 10763, delta_rrun, 10763, prio, 120
[ 4992.906132] tgid, 2582, delta_vrun, 4402, delta_rrun, 4402, prio, 120
[ 4992.937359] tgid, 1693, delta_vrun, 359569, delta_rrun, 359569, prio, 120
[ 4992.967208] tgid, 2043, delta_vrun, 870, delta_rrun, 8113, prio, 110
[ 4992.974687] tgid, 1693, delta_vrun, 153382, delta_rrun, 153382, prio, 120
[ 4993.202472] tgid, 2250, delta_vrun, 27381, delta_rrun, 27381, prio, 120
[ 4993.208147] tgid, 1693, delta_vrun, 9548, delta_rrun, 9548, prio, 120
[ 4993.332932] tgid, 2043, delta_vrun, 1032, delta_rrun, 9625, prio, 110
[ 4993.337173] tgid, 2250, delta_vrun, 19899, delta_rrun, 19899, prio, 120
[ 4993.483870] tgid, 10, delta_vrun, 26148, delta_rrun, 26148, prio, 120
[ 4993.601778] tgid, 2250, delta_vrun, 15575, delta_rrun, 15575, prio, 120
[ 4993.662465] tgid, 1637, delta_vrun, 108993, delta_rrun, 108993, prio, 120
[ 4993.934814] tgid, 2250, delta_vrun, 219909, delta_rrun, 219909, prio, 120
[ 4994.471056] tgid, 2582, delta_vrun, 3942, delta_rrun, 3942, prio, 120
[ 4994.670489] tgid, 2250, delta_vrun, 6585, delta_rrun, 6585, prio, 120
[ 4994.804435] tgid, 2250, delta_vrun, 5160, delta_rrun, 5160, prio, 120
[ 4995.033396] tgid, 2043, delta_vrun, 58645, delta_rrun, 58645, prio, 89
[ 4995.337344] tgid, 1498, delta_vrun, 209087, delta_rrun, 209087, prio, 120
[ 4995.572039] tgid, 1693, delta_vrun, 1233, delta_rrun, 1233, prio, 120
[ 4995.866541] tgid, 2250, delta_vrun, 5822, delta_rrun, 5822, prio, 120
[ 4995.899679] tgid, 2043, delta_vrun, 216, delta_rrun, 2018, prio, 110
[ 4996.071973] tgid, 1693, delta_vrun, 42422, delta_rrun, 42422, prio, 120
[ 4996.402674] tgid, 2250, delta_vrun, 11065, delta_rrun, 11065, prio, 120
[ 4996.435310] tgid, 2582, delta_vrun, 16837, delta_rrun, 16837, prio, 120
[ 4996.526927] tgid, 2250, delta_vrun, 10529, delta_rrun, 10529, prio, 120
[ 4996.536596] tgid, 2582, delta_vrun, 35078, delta_rrun, 35078, prio, 120
[ 4996.537738] tgid, 2250, delta_vrun, 3699, delta_rrun, 3699, prio, 120
[ 4996.604651] tgid, 2250, delta_vrun, 25673, delta_rrun, 25673, prio, 120
[ 4996.765172] tgid, 1719, delta_vrun, 47193, delta_rrun, 47193, prio, 94
[ 4997.516596] tgid, 2043, delta_vrun, 3126, delta_rrun, 29156, prio, 110
[ 4997.571431] tgid, 2043, delta_vrun, 714, delta_rrun, 6664, prio, 110
[ 4997.665716] tgid, 2250, delta_vrun, 7187, delta_rrun, 7187, prio, 120
[ 4997.723269] tgid, 1236, delta_vrun, 18267, delta_rrun, 18267, prio, 120
[ 4997.904420] tgid, 2250, delta_vrun, 40834, delta_rrun, 40834, prio, 120
[ 4998.109591] tgid, 2250, delta_vrun, 24454, delta_rrun, 24454, prio, 120
[ 4998.226262] tgid, 1693, delta_vrun, 1657, delta_rrun, 1657, prio, 120
[ 4998.268576] tgid, 2250, delta_vrun, 38537, delta_rrun, 38537, prio, 120
[ 4998.289685] tgid, 1693, delta_vrun, 284873, delta_rrun, 284873, prio, 120
[ 4998.355188] tgid, 1693, delta_vrun, 3513, delta_rrun, 3513, prio, 120
[ 4998.479254] tgid, 2043, delta_vrun, 6137, delta_rrun, 57226, prio, 110
[ 4998.722326] tgid, 2250, delta_vrun, 35163, delta_rrun, 35163, prio, 120
[ 4998.748425] tgid, 2250, delta_vrun, 53856, delta_rrun, 53856, prio, 120
[ 4998.750766] tgid, 832, delta_vrun, 4791, delta_rrun, 4791, prio, 120
[ 4999.097351] tgid, 2043, delta_vrun, 2126, delta_rrun, 19826, prio, 110
[ 4999.406357] tgid, 2250, delta_vrun, 20598, delta_rrun, 20598, prio, 120
[ 4999.457960] tgid, 1693, delta_vrun, 357576, delta_rrun, 357576, prio, 120
[ 4999.471540] tgid, 2250, delta_vrun, 5883, delta_rrun, 5883, prio, 120
[ 4999.501205] tgid, 2043, delta_vrun, 148, delta_rrun, 1385, prio, 110
[ 4999.504021] tgid, 2250, delta_vrun, 17106, delta_rrun, 17106, prio, 120
[ 4999.839114] tgid, 2250, delta_vrun, 9374, delta_rrun, 9374, prio, 120
[ 4999.996880] tgid, 2250, delta_vrun, 21595, delta_rrun, 21595, prio, 120
[ 5000.039695] tgid, 2582, delta_vrun, 8437, delta_rrun, 8437, prio, 120
[ 5000.066626] tgid, 2043, delta_vrun, 101, delta_rrun, 950, prio, 110
[ 5000.209119] tgid, 2250, delta_vrun, 35525, delta_rrun, 35525, prio, 120
[ 5000.355970] tgid, 1693, delta_vrun, 17604, delta_rrun, 17604, prio, 120
[ 5000.467410] tgid, 2250, delta_vrun, 82557, delta_rrun, 82557, prio, 120
[ 5000.519656] tgid, 2043, delta_vrun, 1440, delta_rrun, 13430, prio, 110
[ 5000.687066] tgid, 2043, delta_vrun, 60390, delta_rrun, 563097, prio, 110
[ 5000.754416] tgid, 1498, delta_vrun, 32553, delta_rrun, 32553, prio, 120
[ 5000.996549] tgid, 2043, delta_vrun, 1544, delta_rrun, 14402, prio, 110
[ 5001.665599] tgid, 2250, delta_vrun, 39231, delta_rrun, 39231, prio, 120
[ 5001.995163] tgid, 2250, delta_vrun, 3583, delta_rrun, 3583, prio, 120
[ 5002.207812] tgid, 2043, delta_vrun, 785, delta_rrun, 7326, prio, 110
[ 5002.262354] tgid, 2250, delta_vrun, 26041, delta_rrun, 26041, prio, 120
[ 5002.358207] tgid, 10, delta_vrun, 17618, delta_rrun, 17618, prio, 120
[ 5002.461354] tgid, 1719, delta_vrun, 3021, delta_rrun, 35164, prio, 109
[ 5002.518306] tgid, 2043, delta_vrun, 17852, delta_rrun, 166457, prio, 110
[ 5002.641752] tgid, 2250, delta_vrun, 38020, delta_rrun, 38020, prio, 120
[ 5002.828835] tgid, 1693, delta_vrun, 13639, delta_rrun, 13639, prio, 120
[ 5002.898796] tgid, 2043, delta_vrun, 2712, delta_rrun, 25295, prio, 110
[ 5002.954404] tgid, 1693, delta_vrun, 32796, delta_rrun, 32796, prio, 120
[ 5003.151487] tgid, 1693, delta_vrun, 514585, delta_rrun, 514585, prio, 120
[ 5003.242470] tgid, 2250, delta_vrun, 4079, delta_rrun, 4079, prio, 120
[ 5003.527457] tgid, 2043, delta_vrun, 1089, delta_rrun, 10158, prio, 110
[ 5003.695811] tgid, 1693, delta_vrun, 11828, delta_rrun, 11828, prio, 120
[ 5003.952063] tgid, 2250, delta_vrun, 4616, delta_rrun, 4616, prio, 120
[ 5004.752749] tgid, 1693, delta_vrun, 7310, delta_rrun, 7310, prio, 120
[ 5004.902941] tgid, 2250, delta_vrun, 18439, delta_rrun, 18439, prio, 120
[ 5005.106087] tgid, 2250, delta_vrun, 6113, delta_rrun, 6113, prio, 120
[ 5005.141721] tgid, 2250, delta_vrun, 148843, delta_rrun, 148843, prio, 120
[ 5005.173794] tgid, 2043, delta_vrun, 1050, delta_rrun, 9793, prio, 110
[ 5005.352046] tgid, 2250, delta_vrun, 35249, delta_rrun, 35249, prio, 120
[ 5005.448887] tgid, 2582, delta_vrun, 5768, delta_rrun, 5768, prio, 120
[ 5005.583869] tgid, 2250, delta_vrun, 33567, delta_rrun, 33567, prio, 120
[ 5005.811742] tgid, 2250, delta_vrun, 7383, delta_rrun, 7383, prio, 120
[ 5005.882524] tgid, 2250, delta_vrun, 13537, delta_rrun, 13537, prio, 120
[ 5005.929858] tgid, 2043, delta_vrun, 6969, delta_rrun, 64987, prio, 110
[ 5006.059890] tgid, 2043, delta_vrun, 1370, delta_rrun, 12782, prio, 110
[ 5006.114843] tgid, 1693, delta_vrun, 132746, delta_rrun, 132746, prio, 120
[ 5006.126752] tgid, 2043, delta_vrun, 58645, delta_rrun, 58645, prio, 89
[ 5006.177852] tgid, 2043, delta_vrun, 5942, delta_rrun, 55406, prio, 110
[ 5006.250948] tgid, 1498, delta_vrun, 33734, delta_rrun, 33734, prio, 120
[ 5006.627787] tgid, 2250, delta_vrun, 24896, delta_rrun, 24896, prio, 120
[ 5006.883310] tgid, 2582, delta_vrun, 5749, delta_rrun, 5749, prio, 120
[ 5006.912052] tgid, 2250, delta_vrun, 6804, delta_rrun, 6804, prio, 120
[ 5007.012480] tgid, 2043, delta_vrun, 722, delta_rrun, 6741, prio, 110
[ 5007.015782] tgid, 2582, delta_vrun, 5627, delta_rrun, 5627, prio, 120
[ 5007.215473] tgid, 2250, delta_vrun, 12351, delta_rrun, 12351, prio, 120
[ 5007.351438] tgid, 2043, delta_vrun, 3773, delta_rrun, 35188, prio, 110
[ 5007.526257] tgid, 2250, delta_vrun, 5716, delta_rrun, 5716, prio, 120
[ 5007.817192] tgid, 1693, delta_vrun, 125167, delta_rrun, 125167, prio, 120
[ 5007.850243] tgid, 2250, delta_vrun, 13300, delta_rrun, 13300, prio, 120
[ 5007.912597] tgid, 2250, delta_vrun, 7161, delta_rrun, 7161, prio, 120
[ 5008.192081] tgid, 2250, delta_vrun, 5252, delta_rrun, 5252, prio, 120
[ 5008.279522] tgid, 2250, delta_vrun, 3168, delta_rrun, 3168, prio, 120
[ 5008.329610] tgid, 1693, delta_vrun, 6285, delta_rrun, 6285, prio, 120
[ 5008.612801] tgid, 2043, delta_vrun, 2865, delta_rrun, 26714, prio, 110
[ 5008.712944] tgid, 2043, delta_vrun, 258, delta_rrun, 2414, prio, 110
[ 5008.790800] tgid, 1693, delta_vrun, 114244, delta_rrun, 114244, prio, 120
[ 5008.816842] tgid, 2250, delta_vrun, 2796, delta_rrun, 2796, prio, 120
[ 5009.063030] tgid, 2250, delta_vrun, 18999, delta_rrun, 18999, prio, 120
[ 5009.283460] tgid, 1693, delta_vrun, 5344, delta_rrun, 5344, prio, 120
[ 5009.357399] tgid, 2250, delta_vrun, 18357, delta_rrun, 18357, prio, 120
[ 5009.456844] tgid, 1693, delta_vrun, 133912, delta_rrun, 133912, prio, 120
[ 5009.884892] tgid, 2250, delta_vrun, 3438, delta_rrun, 3438, prio, 120
[ 5009.990862] tgid, 2043, delta_vrun, 333, delta_rrun, 3107, prio, 110
[ 5010.620399] tgid, 2582, delta_vrun, 129048, delta_rrun, 129048, prio, 120
[ 5010.725781] tgid, 2250, delta_vrun, 29773, delta_rrun, 29773, prio, 120
[ 5010.883359] tgid, 2582, delta_vrun, 5052, delta_rrun, 5052, prio, 120
[ 5010.952035] tgid, 2250, delta_vrun, 7597, delta_rrun, 7597, prio, 120
[ 5010.998877] tgid, 2043, delta_vrun, 161, delta_rrun, 1510, prio, 110
[ 5011.001530] tgid, 1498, delta_vrun, 681561, delta_rrun, 681561, prio, 120
[ 5011.134049] tgid, 2043, delta_vrun, 1398, delta_rrun, 13041, prio, 110
[ 5011.322343] tgid, 10, delta_vrun, 16510, delta_rrun, 16510, prio, 120
[ 5011.364325] tgid, 2250, delta_vrun, 1614, delta_rrun, 1614, prio, 120
[ 5011.388925] tgid, 2250, delta_vrun, 37878, delta_rrun, 37878, prio, 120
[ 5011.684479] tgid, 2250, delta_vrun, 15544, delta_rrun, 15544, prio, 120
[ 5011.695057] tgid, 2043, delta_vrun, 8074, delta_rrun, 75289, prio, 110
[ 5012.106930] tgid, 2250, delta_vrun, 4765, delta_rrun, 4765, prio, 120
[ 5012.419334] tgid, 2582, delta_vrun, 12513, delta_rrun, 12513, prio, 120
[ 5012.492606] tgid, 2043, delta_vrun, 1916, delta_rrun, 17871, prio, 110
[ 5012.666235] tgid, 1693, delta_vrun, 22565, delta_rrun, 22565, prio, 120
[ 5012.837771] tgid, 1693, delta_vrun, 13120, delta_rrun, 13120, prio, 120
[ 5012.984867] tgid, 2043, delta_vrun, 239, delta_rrun, 2237, prio, 110
[ 5013.165870] tgid, 1693, delta_vrun, 243737, delta_rrun, 243737, prio, 120
[ 5013.221550] tgid, 1719, delta_vrun, 47193, delta_rrun, 47193, prio, 94
[ 5013.223408] tgid, 2250, delta_vrun, 53715, delta_rrun, 53715, prio, 120
[ 5013.491649] tgid, 2582, delta_vrun, 114801, delta_rrun, 114801, prio, 120
[ 5013.521687] tgid, 2250, delta_vrun, 5569, delta_rrun, 5569, prio, 120
[ 5013.697322] tgid, 2250, delta_vrun, 30742, delta_rrun, 30742, prio, 120
[ 5013.755507] tgid, 2043, delta_vrun, 2638, delta_rrun, 24602, prio, 110
